symbol,date,open_price,high_price,low_price,close_price,volume,adjusted_close,price_range,price_change,price_change_pct,volume_millions,price_volatility,price_momentum,price_gap,volume_normalized,volume_log,volume_price_ratio,price_volume_trend,day_of_week,is_monday,is_friday
JPM,2025-07-28,297.66,299.43,296.82,298.28,5840400,,2.6100000000000136,0.6199999999999477,0.20829133911172062,5.8404,0.008768393469058703,0.20829133911172062,,0.8665410466030653,15.58031001683068,19.58026015824058,3.245243637181417,0,1,0
KO,2025-07-28,68.74,68.9,68.06,68.09,13668800,,0.8400000000000034,-0.6499999999999915,-0.9455920861216053,13.6688,0.012219959266802494,-0.9455920861216053,,2.0280419590795113,16.4306264945388,200.74607137611983,-15.536670383255862,0,1,0
LIN,2025-07-28,468.75,471.35,466.01,467.46,1283700,,5.340000000000032,-1.2900000000000205,-0.27520000000000433,1.2837,0.011392000000000069,-0.27520000000000433,,0.19046276650988886,14.065257870070923,2.7461173148504683,-3.870758965843579,0,1,0
MCD,2025-07-28,297.06,299.91,294.99,299.22,3070500,,4.920000000000016,2.160000000000025,0.7271258331650255,3.0705,0.016562310644314335,0.7271258331650255,,0.4555705574266681,14.937351298431395,10.261680368959293,10.861334008150605,0,1,0
META,2025-07-28,715.2,724.74,712.68,717.63,8715700,,12.06000000000006,2.42999999999995,0.3397651006711339,8.7157,0.016862416107382632,0.3397651006711339,,1.2931497499962907,15.980636669731288,12.1451165642462,5.429662626880066,0,1,0
MLM,2025-07-28,585.02,585.02,572.67,575.88,325700,,12.350000000000023,-9.139999999999986,-1.5623397490684057,0.3257,0.021110389388397016,-1.5623397490684057,,0.048324159112153,12.693735061569713,0.5655692158088491,-19.83192685083365,0,1,0
MRK,2025-07-28,84.47,84.97,83.87,84.06,12882000,,1.0999999999999943,-0.4099999999999966,-0.48537942464779993,12.882,0.013022374807623941,-0.48537942464779993,,1.911304322022582,16.371341623716667,153.24768022840829,-7.946312378032174,0,1,0
MS,2025-07-28,142.0531,142.1524,141.0401,141.5764,3729300,,1.1123000000000047,-0.4766999999999939,-0.33557873781001185,3.7293,0.007830170548900409,-0.33557873781001185,,0.553316814789537,15.131731374594718,26.34125461588231,-5.0778873155666515,0,1,0
MSFT,2025-07-28,513.2363,514.1548,509.2828,511.6589,14308000,,4.872000000000014,-1.5774000000000115,-0.30734381024880963,14.308,0.009492703458426486,-0.30734381024880963,,2.1228801614267274,16.476329449252013,27.96394238427202,-5.063897871847785,0,1,0
NEE,2025-07-28,71.9,72.3,70.97,71.34,8157200,,1.3299999999999983,-0.5600000000000023,-0.7788595271210045,8.1572,0.01849791376912376,-0.7788595271210045,,1.2102850190655647,15.914411653391406,114.3425848051584,-12.395091134769434,0,1,0
NEM,2025-07-28,64.82,65.05,62.66,63.66,11877400,,2.3900000000000006,-1.1599999999999966,-1.7895711200246787,11.8774,0.03687133600740514,-1.7895711200246787,,1.7622516654549771,16.290148076921128,186.5755576500157,-29.15237853938361,0,1,0
NFLX,2025-07-28,1181.2,1197.79,1168.53,1174.6,3447000,,29.25999999999999,-6.600000000000136,-0.5587538096850775,3.447,0.024771418896037917,-0.5587538096850775,,0.5114319203549014,15.0530151356063,2.9346160395028096,-8.410929554267152,0,1,0
NVDA,2025-07-28,174.02,177.0,173.97,176.75,140023500,,3.030000000000001,2.7299999999999898,1.5687851971037752,140.0235,0.017411791748074938,1.5687851971037752,,20.775308238994644,18.75732083077166,792.2121640735502,29.42620725664087,0,1,0
ORCL,2025-07-28,246.0,247.78,243.42,247.71,6756800,,4.360000000000014,1.710000000000008,0.6951219512195154,6.7568,0.017723577235772413,0.6951219512195154,,1.0025074556002314,15.726060111160859,27.27705784990513,10.931529589465525,0,1,0
PEP,2025-07-28,142.7,143.1,141.46,141.57,10639100,,1.6399999999999864,-1.1299999999999955,-0.7918710581639772,10.6391,0.011492641906096612,-0.7918710581639772,,1.5785249039303253,16.18004654582688,75.15080878717242,-12.812510579386336,0,1,0
PFE,2025-07-28,24.68,24.73,24.24,24.31,31096600,,0.490000000000002,-0.370000000000001,-1.499189627228529,31.0966,0.0198541329011346,-1.499189627228529,,4.613807326518198,17.25260907857209,1279.1690662278897,-25.864932573224024,0,1,0
PG,2025-07-28,157.63,158.09,156.23,157.11,7885000,,1.8600000000000136,-0.5199999999999818,-0.3298864429359778,7.885,0.011799784305018168,-0.3298864429359778,,1.1698986631849138,15.88047290520235,50.18776653300235,-5.238752718838376,0,1,0
PLD,2025-07-28,110.0,110.28,107.07,107.12,2850600,,3.210000000000008,-2.8799999999999955,-2.6181818181818137,2.8506,0.029181818181818253,-2.6181818181818137,,0.42294396059288714,14.863040407206347,26.61127707244212,-38.91414215704928,0,1,0
SBUX,2025-07-28,94.3077,95.1124,92.8474,93.056,10333600,,2.2650000000000006,-1.2516999999999996,-1.3272511152323718,10.3336,0.024017126915405643,-1.3272511152323718,,1.5331978219261413,16.150911376671633,111.04711141678129,-21.43631513670663,0,1,0
SLB,2025-07-28,35.65,36.19,35.56,36.0,13367900,,0.6299999999999955,0.3500000000000014,0.9817671809256702,13.3679,0.017671809256661866,0.9817671809256702,,1.9833973797830828,16.408366943484882,371.3305555555556,16.10919615769911,0,1,0
SO,2025-07-28,94.4511,94.5702,93.2209,93.5582,5481400,,1.3492999999999995,-0.8928999999999974,-0.9453569095542534,5.4814,0.014285699160729727,-0.9453569095542534,,0.8132761613673793,15.51687128318384,58.58813016924225,-14.668981482221817,0,1,0
T,2025-07-28,27.93,27.93,27.54,27.6,29164400,,0.39000000000000057,-0.3299999999999983,-1.1815252416756117,29.1644,0.013963480128893683,-1.1815252416756117,,4.327126515230196,17.188459379642484,1056.6811594202898,-20.308598622563522,0,1,0
TSLA,2025-07-28,318.45,330.49,315.69,325.59,112673800,,14.800000000000011,7.139999999999986,2.2421102213848285,112.6738,0.04647511383262682,2.2421102213848285,,16.717429041973915,18.540007485259608,346.06038268988607,41.5687402872518,0,1,0
UPS,2025-07-28,101.1498,101.454,99.4027,99.6972,7045900,,2.0512999999999977,-1.4526000000000039,-1.4360878617654251,7.0459,0.020279822599748074,-1.4360878617654251,,1.045401267081114,15.76795658725949,70.6729978374518,-22.644171059807533,0,1,0
WMT,2025-07-28,97.0533,97.9013,96.8538,97.3826,12293100,,1.0474999999999994,0.3293000000000035,0.3392980970250404,12.2931,0.010793038464431396,0.3392980970250404,,1.8239291384145164,16.324548768673644,126.23507690285534,5.538888332003434,0,1,0
XOM,2025-07-28,109.9766,111.0764,109.8181,110.4126,12353000,,1.2583000000000055,0.43599999999999284,0.3964479716594192,12.353,0.011441524833464623,0.3964479716594192,,1.8328165106307215,16.32940958747094,111.88034698938347,6.473761309348728,0,1,0
AAPL,2025-07-25,214.4566,214.996,213.1581,213.6375,40268800,,1.837900000000019,-0.8191000000000201,-0.38194208058880913,40.2688,0.00857003235153415,-0.38194208058880913,,5.974688051751509,17.51108755835905,188.4912527061026,-6.688221215412466,4,0,1
ABBV,2025-07-25,191.4,191.4,188.53,190.28,3786800,,2.8700000000000045,-1.1200000000000045,-0.5851619644723116,3.7868,0.014994775339602948,-0.5851619644723116,,0.5618480986364783,15.147032157312047,19.901198234181205,-8.863467093097993,4,0,1
AMGN,2025-07-25,306.0968,306.5432,302.0001,304.1129,1451300,,4.543100000000038,-1.9838999999999487,-0.6481283045101904,1.4513,0.014842036898131697,-0.6481283045101904,,0.21532960429679965,14.18797095349563,4.77224083555811,-9.195625558528953,4,0,1
AMT,2025-07-25,230.62,231.55,228.25,229.87,1031300,,3.3000000000000114,-0.75,-0.3252103026623883,1.0313,0.014309253317145136,-0.3252103026623883,,0.15301413967566285,13.846331669953647,4.486448862400487,-4.502969713149438,4,0,1
AMZN,2025-07-25,232.22,232.48,231.18,231.44,28712100,,1.299999999999983,-0.7800000000000011,-0.33588838170700247,28.7121,0.005598139695116626,-0.33588838170700247,,4.2600186946393865,17.172829229496344,124.05850328378845,-5.768153819226237,4,0,1
BAC,2025-07-25,48.39,48.55,47.94,48.45,24461200,,0.6099999999999994,0.060000000000002274,0.12399256044637792,24.4612,0.012605910312047932,0.12399256044637792,,3.629312007596552,17.01259878759027,504.875128998968,2.1094356835202626,4,0,1
BLK,2025-07-25,1122.3199,1130.66,1117.76,1123.28,516300,,12.900000000000091,0.9601000000000113,0.08554601945488191,0.5163,0.011494049067471842,0.08554601945488191,,0.07660351043784032,13.154445207724281,0.45963606580727867,1.1253104256581594,4,0,1
CAT,2025-07-25,429.69,434.87,428.62,433.75,2218400,,6.25,4.060000000000002,0.9448672298633904,2.2184,0.014545369917847752,0.9448672298633904,,0.32914434932269027,14.612297224058937,5.114466858789625,13.806680800037077,4,0,1
CMCSA,2025-07-25,34.14,34.44,33.2,33.68,32924600,,1.2399999999999949,-0.46000000000000085,-1.3473930872876416,32.9246,0.036321031048623165,-1.3473930872876416,,4.885027967774002,17.309730687069166,977.5712589073635,-23.323011470567753,4,0,1
COP,2025-07-25,94.917,95.2244,93.9648,94.1731,4501800,,1.259600000000006,-0.7438999999999965,-0.7837373705447881,4.5018,0.013270541631109349,-0.7837373705447881,,0.6679327586462707,15.31998809689522,47.80345979902965,-12.006847187838112,4,0,1
COST,2025-07-25,935.0046,939.9877,933.0573,934.1857,1827700,,6.930399999999963,-0.8188999999999851,-0.08758245681357986,1.8277,0.007412156047146681,-0.08758245681357986,,0.27117613020964704,14.418569450878127,1.956463259927871,-1.2628137362451355,4,0,1
CRM,2025-07-25,268.01,271.1,267.01,269.11,4015400,,4.090000000000032,1.1000000000000227,0.41043244655051037,4.0154,0.015260624603559689,0.41043244655051037,,0.5957655158088399,15.205647775842776,14.921036007580543,6.240891218024477,4,0,1
CVX,2025-07-25,154.1144,154.4803,152.265,153.1353,7875500,,2.2153000000000134,-0.9790999999999883,-0.6353072782296713,7.8755,0.014374386819142231,-0.6353072782296713,,1.1684891467232452,15.879267359699984,51.42837738914542,-10.088214126572256,4,0,1
DD,2025-07-25,74.87,75.85,74.34,75.77,2233200,,1.509999999999991,0.8999999999999915,1.2020836115934173,2.2332,0.020168291705622957,1.2020836115934173,,0.331340227599816,14.61894654020617,29.473406361356737,17.573196054742127,4,0,1
DE,2025-07-25,514.67,519.0,508.77,517.38,858400,,10.230000000000018,2.7100000000000364,0.5265509938407206,0.8584,0.01987681426933767,0.5265509938407206,,0.12736094007329485,13.662826635256009,1.6591286868452588,7.1941749434675195,4,0,1
DUK,2025-07-25,118.6543,119.3582,118.565,118.9021,2317100,,0.7931999999999988,0.24779999999999802,0.20884198887018676,2.3171,0.006684966326546941,0.20884198887018676,,0.34378848350865737,14.655827393314697,19.487460692452025,3.060752141358006,4,0,1
ECL,2025-07-25,270.22,272.32,268.95,271.75,972500,,3.3700000000000045,1.5299999999999727,0.5662053141884289,0.9725,0.012471319665457791,0.5662053141884289,,0.1442899746287037,13.787626382751844,3.578656853725851,7.8066273279586795,4,0,1
EOG,2025-07-25,119.06,119.33,117.86,118.39,1785300,,1.4699999999999989,-0.6700000000000017,-0.5627414748866132,1.7853,0.01234671594154207,-0.5627414748866132,,0.26488523568598943,14.395097586430847,15.07982093082186,-8.100718446924821,4,0,1
GE,2025-07-25,268.83,272.83,268.26,271.59,4598400,,4.569999999999993,2.759999999999991,1.0266711304541871,4.5984,0.016999590819476967,1.0266711304541871,,0.6822653155091322,15.341219192333764,16.931403954490225,15.750386850738776,4,0,1
GOOGL,2025-07-25,191.98,194.33,191.26,193.18,39785900,,3.0700000000000216,1.200000000000017,0.625065110949066,39.7859,0.015991249088446825,0.625065110949066,,5.903040104452589,17.49902316126349,205.95247955274874,10.93802885379544,4,0,1
GS,2025-07-25,720.76,729.89,718.35,728.98,1851400,,11.539999999999964,8.220000000000027,1.1404628447749636,1.8514,0.016010877407181257,1.1404628447749636,,0.27469250285612545,14.431453207746895,2.5397130236769185,16.4585361795438,4,0,1
HD,2025-07-25,374.66,375.99,373.05,375.34,2221000,,2.9399999999999977,0.67999999999995,0.18149789142154218,2.221,0.007847114717343718,0.18149789142154218,,0.32953011172272584,14.613468553124099,5.917301646507167,2.6523137287470386,4,0,1
HON,2025-07-25,225.148,225.4265,221.1388,223.0787,5969100,,4.287700000000001,-2.0692999999999984,-0.9190843356370024,5.9691,0.019043917778527906,-0.9190843356370024,,0.885636285404828,15.602106887764878,26.75782134287137,-14.339652043478882,4,0,1
JNJ,2025-07-25,168.5131,168.6422,166.2199,167.0737,6254900,,2.422300000000007,-1.4394000000000062,-0.8541769156225874,6.2549,0.014374550109160694,-0.8541769156225874,,0.928040475377973,15.648875874419765,37.43796899212742,-13.366908527372594,4,0,1
JPM,2025-07-25,296.7,298.9,295.96,298.62,5918500,,2.9399999999999977,1.920000000000016,0.6471183013144645,5.9185,0.009908998988877647,0.6471183013144645,,0.8781287556195195,15.5935937653378,19.819503047351148,10.09089990881322,4,0,1
KO,2025-07-25,69.13,69.23,68.75,69.17,12574800,,0.480000000000004,0.04000000000000625,0.05786199913207906,12.5748,0.00694343989584846,0.05786199913207906,,1.8657250107568362,16.347205448775156,181.79557611681363,0.9458819874889461,4,0,1
LIN,2025-07-25,472.44,473.66,468.57,472.89,1212100,,5.090000000000032,0.44999999999998863,0.09525019050037858,1.2121,0.010773854881043163,0.09525019050037858,,0.17983946349352364,14.0078657754727,2.5631753684789276,1.3342518836175081,4,0,1
MCD,2025-07-25,296.81,298.64,294.9,298.47,3401000,,3.740000000000009,1.660000000000025,0.5592803476971884,3.401,0.012600653616791918,0.5592803476971884,,0.5046068932773483,15.039580358020457,11.394780044895635,8.411341731853486,4,0,1
META,2025-07-25,716.92,720.65,711.9,712.68,8271700,,8.75,-4.240000000000009,-0.5914188472911913,8.2717,0.012204988004240361,-0.5914188472911913,,1.2272734016825175,15.928350729042247,11.60647134758938,-9.420326827419972,4,0,1
MLM,2025-07-25,582.01,586.98,580.06,585.73,233700,,6.920000000000073,3.7200000000000273,0.6391642755279165,0.2337,0.011889830071648379,0.6391642755279165,,0.03467410495704684,12.361797799507952,0.39898929540914757,7.901219534745094,4,0,1
MRK,2025-07-25,84.16,85.22,83.84,84.71,10058800,,1.3799999999999955,0.5499999999999972,0.6535171102661563,10.0588,0.01639733840304177,0.6535171102661563,,1.4924257036454547,16.123958530642128,118.74394994687758,10.537282784996583,4,0,1
MS,2025-07-25,141.9339,142.3908,141.0699,142.0233,3463000,,1.320900000000023,0.08940000000001191,0.06298706651477337,3.463,0.009306444760554195,0.06298706651477337,,0.513805842816659,15.057646112151483,24.38332301812449,0.948436957222004,4,0,1
MSFT,2025-07-25,511.6289,517.4394,509.5224,512.8669,19125700,,7.916999999999973,1.2379999999999995,0.24197225762657262,19.1257,0.015474106329802662,0.24197225762657262,,2.8376830516773244,16.76654359059992,37.2917417754977,4.057038405211804,4,0,1
NEE,2025-07-25,72.1,72.72,71.08,71.85,8074800,,1.6400000000000006,-0.25,-0.34674063800277394,8.0748,0.02274618585298198,-0.34674063800277394,,1.1980593183875132,15.904258782806478,112.38413361169103,-5.514652837311539,4,0,1
NEM,2025-07-25,63.88,66.57,63.36,65.75,30913500,,3.2099999999999937,1.8699999999999974,2.9273638071383803,30.9135,0.050250469630557196,2.9273638071383803,,4.586640751346459,17.246703572010137,470.16730038022814,50.4873758291467,4,0,1
NFLX,2025-07-25,1178.42,1187.3199,1174.38,1180.49,2629300,,12.939899999999852,2.0699999999999363,0.17565893314776873,2.6293,0.010980719947047616,0.17565893314776873,,0.3901096455437024,14.782228589360644,2.2272954451117757,2.596630503553537,4,0,1
NVDA,2025-07-25,173.61,174.72,172.96,173.5,122316800,,1.759999999999991,-0.11000000000001364,-0.06336040550660309,122.3168,0.010137664881055185,-0.06336040550660309,,18.148162435644444,18.6221249665289,704.9959654178674,-1.1799053892739086,4,0,1
ORCL,2025-07-25,242.34,245.47,241.43,245.12,7149600,,4.039999999999992,2.780000000000001,1.1471486341503678,7.1496,0.016670793100602425,1.1471486341503678,,1.0607872520363804,15.782567108917274,29.1677545691906,18.10495030238097,4,0,1
PEP,2025-07-25,144.81,144.82,142.7,143.45,7021600,,2.1200000000000045,-1.3600000000000136,-0.9391616601063557,7.0216,0.0146398729369519,-0.9391616601063557,,1.0417958723423195,15.764501812677718,48.94806552805856,-14.80541569314406,4,0,1
PFE,2025-07-25,24.97,24.97,24.62,24.79,35643400,,0.34999999999999787,-0.17999999999999972,-0.7208650380456536,35.6434,0.01401682018422098,-0.7208650380456536,,5.288416742088161,17.38907458250116,1437.8136345300525,-12.535175910493406,4,0,1
PG,2025-07-25,157.34,158.44,157.02,158.3,5799900,,1.4199999999999875,0.960000000000008,0.6101436379814466,5.7999,0.009025041311808741,0.6101436379814466,,0.8605320553717414,15.573351406405454,36.63866077068857,9.501981282667701,4,0,1
PLD,2025-07-25,109.95,110.36,108.33,110.29,2150700,,2.030000000000001,0.3400000000000034,0.3092314688494801,2.1507,0.01846293769895408,0.3092314688494801,,0.31909968990637844,14.58130439347386,19.50040801523257,4.508998175335299,4,0,1
SBUX,2025-07-25,92.7878,93.8607,91.7049,93.8011,7224100,,2.1557999999999993,1.013300000000001,1.0920616719008327,7.2241,0.023233657873125552,1.0920616719008327,,1.0718408284989391,15.792933355155087,77.01508830919893,17.246857204049093,4,0,1
SLB,2025-07-25,35.41,35.63,35.11,35.47,11467800,,0.5200000000000031,0.060000000000002274,0.16944365998306207,11.4678,0.014685117198531578,0.16944365998306207,,1.7014792504339826,16.255053753201423,323.3098393008176,2.754315801163859,4,0,1
SO,2025-07-25,94.1634,94.7884,94.1634,94.5999,3069800,,0.625,0.43650000000000944,0.46355590388623336,3.0698,0.006637398394705374,0.46355590388623336,,0.45546669831896613,14.937123296615512,32.45035142743279,6.924191691222718,4,0,1
T,2025-07-25,27.91,28.35,27.75,28.0,33987800,,0.6000000000000014,0.08999999999999986,0.32246506628448535,33.9878,0.02149767108563244,0.32246506628448535,,5.042775115357794,17.341512224080777,1213.85,5.59203188881142,4,0,1
TSLA,2025-07-25,308.74,323.63,308.01,316.06,148227000,,15.620000000000005,7.319999999999993,2.3709269935868345,148.227,0.05059273174839672,2.3709269935868345,,21.99246279618392,18.81425544721359,468.98373726507623,44.60722610403684,4,0,1
UPS,2025-07-25,100.9633,102.2294,100.3842,101.6405,5473600,,1.8451999999999913,0.6771999999999991,0.6707387733958766,5.4736,0.01827594779489172,0.6707387733958766,,0.8121188741672725,15.515447275900579,53.852548934725824,10.40681207452595,4,0,1
WMT,2025-07-25,96.6143,97.4225,96.3051,97.2429,12868500,,1.1174000000000035,0.6286000000000058,0.6506283231364361,12.8685,0.011565575696351405,0.6506283231364361,,1.909301324945474,16.370293100372397,132.3335688261045,10.650976349147262,4,0,1
XOM,2025-07-25,109.7091,109.9568,108.6886,109.3822,10548900,,1.2682000000000073,-0.32690000000000907,-0.2979698128961126,10.5489,0.011559660957933364,-0.2979698128961126,,1.565141916052167,16.1715322418441,96.44073715833106,-4.818628436345739,4,0,1
AAPL,2025-07-24,213.6575,215.4455,213.2879,213.5177,46022600,,2.157600000000002,-0.13980000000000814,-0.06543182429823814,46.0226,0.010098405157787592,-0.06543182429823814,,6.828380243030312,17.644643159879184,215.54465976356997,-1.1545211910423243,3,0,0
ABBV,2025-07-24,190.76,192.24,189.99,190.83,3462700,,2.25,0.0700000000000216,0.03669532396730006,3.4627,0.011794925560914238,0.03669532396730006,,0.5137613317705011,15.05755947833438,18.145469789865324,0.5525420232143697,3,0,0
AMGN,2025-07-24,306.7416,308.7751,304.8768,306.0671,1531200,,3.898300000000006,-0.6745000000000232,-0.21989192206079097,1.5312,0.012708742472491524,-0.21989192206079097,,0.22718437959020163,14.241562952763163,5.002824544029725,-3.1316046508328457,3,0,0
AMT,2025-07-24,230.72,234.33,228.48,231.24,2034700,,5.850000000000023,0.5200000000000102,0.2253814147018075,2.0347,0.025355409153952943,0.2253814147018075,,0.3018887520586359,14.525859437316818,8.799083203597993,3.273858749742066,3,0,0
AMZN,2025-07-24,229.17,236.0,228.64,232.23,42902300,,7.360000000000014,3.0600000000000023,1.335253305406468,42.9023,0.032115896496051025,1.335253305406468,,6.3654208519414235,17.574436018823505,184.7405589286483,23.46632378478857,3,0,0
BAC,2025-07-24,48.49,49.0,48.21,48.39,42967600,,0.7899999999999991,-0.10000000000000142,-0.2062280882656247,42.9676,0.0162920189729841,-0.2062280882656247,,6.375109422988472,17.57595692454405,887.9437900392643,-3.624655995987688,3,0,0
BLK,2025-07-24,1117.0,1125.76,1113.64,1118.37,539500,,12.11999999999989,1.3699999999998909,0.12264995523723285,0.5395,0.010850492390331147,0.12264995523723285,,0.08004569800738884,13.198399917246727,0.4823984906605149,1.6187831590534087,3,0,0
CAT,2025-07-24,427.04,430.16,424.5,429.52,2511400,,5.660000000000025,2.4799999999999613,0.5807418508804705,2.5114,0.013254027725740036,0.5807418508804705,,0.37261680440362616,14.736351322721202,5.846991991059788,8.55801594238198,3,0,0
CMCSA,2025-07-24,35.82,36.02,35.37,35.37,16134600,,0.6500000000000057,-0.45000000000000284,-1.2562814070351838,16.1346,0.018146286990508253,-1.2562814070351838,,2.3938930844671287,16.59647665431211,456.1662425784563,-20.849845043105795,3,0,0
COP,2025-07-24,93.6276,95.0062,93.5284,94.8376,5047900,,1.477800000000002,1.2099999999999937,1.2923539640020612,5.0479,0.01578380733886164,1.2923539640020612,,0.7489576996691345,15.434483071283458,53.22677925211098,19.946815379495884,3,0,0
COST,2025-07-24,940.0277,941.5956,932.1985,932.5081,2057100,,9.397100000000023,-7.5195999999999685,-0.7999338742890203,2.0571,0.009996620312358906,-0.7999338742890203,,0.3052122435050965,14.536808268061685,2.2059862000126325,-11.628485357667246,3,0,0
CRM,2025-07-24,267.98,269.3,265.64,267.7,5877100,,3.660000000000025,-0.28000000000002956,-0.1044854093589184,5.8771,0.013657735651914414,-0.1044854093589184,,0.8719862312497219,15.586574171086047,21.954053044452746,-1.6285695827690698,3,0,0
CVX,2025-07-24,151.009,154.2825,150.5244,154.1144,15701000,,3.7580999999999847,3.105400000000003,2.0564337224933635,15.701,0.024886596163142496,2.0564337224933635,,2.329559785753498,16.569235026247867,101.87886401270745,34.073533663894324,3,0,0
DD,2025-07-24,75.75,75.86,74.37,74.8,3103600,,1.4899999999999949,-0.9500000000000028,-1.254125412541258,3.1036,0.019669966996699602,-1.254125412541258,,0.46048160951942907,14.948073608208349,41.49197860962567,-18.746758980591387,3,0,0
DE,2025-07-24,512.73,517.5,511.41,514.66,850000,,6.089999999999975,1.92999999999995,0.37641643750120923,0.85,0.011877596395763803,0.37641643750120923,,0.12611463078087212,13.652992804936396,1.651575797613959,5.1392109128638,3,0,0
DUK,2025-07-24,118.4857,119.0707,118.1883,118.7237,2133200,,0.8824000000000041,0.23799999999999955,0.20086812163830703,2.1332,0.007447312207295936,0.20086812163830703,,0.31650321221383104,14.573134226487774,17.967768861651045,2.9272780984575215,3,0,0
ECL,2025-07-24,268.42,270.59,266.09,269.83,1302800,,4.5,1.4099999999999682,0.5252961776320573,1.3028,0.016764771626555396,0.5252961776320573,,0.193296636448612,14.080027119961446,4.828225178816291,7.396184427071452,3,0,0
EOG,2025-07-24,118.78,119.7,118.08,119.05,2452100,,1.6200000000000045,0.269999999999996,0.2273109951170197,2.4521,0.013638659707021421,0.2273109951170197,,0.3638184542797371,14.71245576605452,20.59722805543889,3.344302960796987,3,0,0
GE,2025-07-24,263.56,269.84,263.18,268.01,5206700,,6.659999999999968,4.449999999999989,1.6884200940962169,5.2067,0.025269388374563547,1.6884200940962169,,0.7725188801020787,15.46545700779608,19.427260176859072,26.11218837634405,3,0,0
GOOGL,2025-07-24,197.03,197.95,191.0,192.17,74881700,,6.949999999999989,-4.860000000000014,-2.466629447292297,74.8817,0.03527381617012632,-2.466629447292297,,11.110209350287096,18.131420106221753,389.6638393089452,-44.723494755234206,3,0,0
GS,2025-07-24,718.93,725.77,714.73,719.18,1974700,,11.039999999999964,0.25,0.03477390010153979,1.9747,0.015356154284839921,0.03477390010153979,,0.2929865428270449,14.49592755245131,2.7457660112906366,0.5040799365881,3,0,0
HD,2025-07-24,375.48,377.88,372.26,373.09,3088000,,5.6200000000000045,-2.390000000000043,-0.6365185895387353,3.088,0.014967508256098872,-0.6365185895387353,,0.4581670351192154,14.943034513960948,8.276823286606449,-9.511519252255063,3,0,0
HON,2025-07-24,224.949,229.3958,222.641,223.3175,11194300,,6.754800000000017,-1.6315000000000168,-0.7252755068926809,11.1943,0.030028139711668053,-0.7252755068926809,,1.6609000133533138,16.230915367476968,50.12728514334972,-11.771885370479062,3,0,0
JNJ,2025-07-24,168.2649,168.7514,167.6494,168.3245,6636900,,1.1019999999999754,0.059599999999988995,0.03542034018977754,6.6369,0.006549197129050535,0.03542034018977754,,0.9847178741524355,15.708155695638931,39.42919776978396,0.5563882184935226,3,0,0
JPM,2025-07-24,297.42,299.59,296.2,296.55,7001200,,3.3899999999999864,-0.8700000000000045,-0.2925156344563259,7.0012,0.011398022997780869,-0.2925156344563259,,1.0387691212035788,15.761592263731465,23.608834935086833,-4.610512161067327,3,0,0
KO,2025-07-24,69.26,69.55,68.99,69.1,12511400,,0.5600000000000023,-0.1600000000000108,-0.23101357204737336,12.5114,0.008085475021657554,-0.23101357204737336,,1.8563183430021217,16.34215086658031,181.06222865412445,-3.7752586466257956,3,0,0
LIN,2025-07-24,466.64,472.16,462.44,471.49,1383200,,9.720000000000027,4.850000000000023,1.0393451054346012,1.3832,0.020829761700668668,1.0393451054346012,,0.2052255968189439,14.139910936312205,2.9336783388831154,14.69624722293728,3,0,0
MCD,2025-07-24,296.91,297.46,294.41,294.48,4426000,,3.0499999999999545,-2.430000000000007,-0.818429827220372,4.426,0.010272473140008603,-0.818429827220372,,0.6566863009836941,15.303007025530748,15.029883183917415,-12.52443739585727,3,0,0
META,2025-07-24,717.05,723.62,714.0,714.8,10920800,,9.620000000000005,-2.25,-0.31378564953629456,10.9208,0.013416079771285134,-0.31378564953629456,,1.620320776272645,16.206179877239283,15.27811975377728,-5.085266679281554,3,0,0
MLM,2025-07-24,574.75,583.44,573.56,581.44,336600,,9.88000000000011,6.690000000000055,1.1639843410178434,0.3366,0.01719008264462829,1.1639843410178434,,0.04994139378922536,12.726653531619753,0.5789075399009356,14.813625424364828,3,0,0
MRK,2025-07-24,84.2,84.51,83.52,84.11,8016700,,0.9900000000000091,-0.09000000000000341,-0.10688836104513469,8.0167,0.011757719714964478,-0.10688836104513469,,1.189439012448256,15.897037548583047,95.31209130900012,-1.6992082890410076,3,0,0
MS,2025-07-24,141.487,142.7284,140.8713,141.5168,3817900,,1.8571000000000026,0.029799999999994498,0.021062005696632552,3.8179,0.013125587509806573,0.021062005696632552,,0.5664624104215196,15.155211353125466,26.978422349855283,0.3191991478531989,3,0,0
MSFT,2025-07-24,507.935,512.8269,506.4674,510.0415,16107000,,6.3595000000000255,2.1064999999999827,0.41471841869530207,16.107,0.012520302794648972,0.41471841869530207,,2.3897980682205966,16.594764580157623,31.579783213718883,6.882154525303778,3,0,0
NEE,2025-07-24,72.93,72.97,71.35,71.97,11166100,,1.6200000000000045,-0.960000000000008,-1.3163307280954448,11.1661,0.02221308103661051,-1.3163307280954448,,1.656715975014466,16.22839305012767,155.14936779213562,-21.361932439493614,3,0,0
NEM,2025-07-24,60.68,61.78,59.96,61.51,13179600,,1.8200000000000003,0.8299999999999983,1.3678312458800235,13.1796,0.029993408042188533,1.3678312458800235,,1.955459279811273,16.39418081343927,214.26759876442856,22.424472767229013,3,0,0
NFLX,2025-07-24,1177.8,1183.5,1162.66,1180.76,3845600,,20.839999999999918,2.9600000000000364,0.25131601290541994,3.8456,0.017694005773475904,0.25131601290541994,,0.5705722636834374,15.162440455599299,3.256885395846743,3.8105640812170547,3,0,0
